Epoch,Precision_Class_0,Precision_Class_1,Precision_Class_2,Precision_Class_3,Precision_Class_4,Precision_Class_5,Precision_Class_6,Precision_Class_7,Precision_Class_8,Precision_Class_9,Precision_Class_10,Precision_Class_11,Precision_Class_12,Precision_Class_13,Precision_Class_14,Precision_Class_15,Precision_Class_16,Precision_Class_17,Precision_Class_18,Precision_Class_19,Precision_Class_20,Precision_Class_21,Precision_Class_22,Precision_Class_23,Precision_Class_24,Precision_Class_25,Precision_Class_26,Precision_Class_27,Precision_Class_28,Recall_Class_0,Recall_Class_1,Recall_Class_2,Recall_Class_3,Recall_Class_4,Recall_Class_5,Recall_Class_6,Recall_Class_7,Recall_Class_8,Recall_Class_9,Recall_Class_10,Recall_Class_11,Recall_Class_12,Recall_Class_13,Recall_Class_14,Recall_Class_15,Recall_Class_16,Recall_Class_17,Recall_Class_18,Recall_Class_19,Recall_Class_20,Recall_Class_21,Recall_Class_22,Recall_Class_23,Recall_Class_24,Recall_Class_25,Recall_Class_26,Recall_Class_27,Recall_Class_28,F1_Class_0,F1_Class_1,F1_Class_2,F1_Class_3,F1_Class_4,F1_Class_5,F1_Class_6,F1_Class_7,F1_Class_8,F1_Class_9,F1_Class_10,F1_Class_11,F1_Class_12,F1_Class_13,F1_Class_14,F1_Class_15,F1_Class_16,F1_Class_17,F1_Class_18,F1_Class_19,F1_Class_20,F1_Class_21,F1_Class_22,F1_Class_23,F1_Class_24,F1_Class_25,F1_Class_26,F1_Class_27,F1_Class_28
11,0.9904904904904905,0.7358916478555305,0.6363636363636364,0.8041431261770244,0.6219512195121951,0.5167785234899329,0.4624277456647399,0.5328467153284672,0.7564102564102564,0.5969387755102041,0.5428571428571428,0.44751381215469616,0.6764705882352942,0.3430232558139535,0.5079365079365079,0.6101694915254238,0.345679012345679,0.3262411347517731,0.4166666666666667,0.35294117647058826,0.4791666666666667,0.43137254901960786,0.3225806451612903,0.4166666666666667,0.5714285714285714,0.0,0.25,0.0,0.0,0.9450811843361987,0.38128654970760234,0.5910596026490066,0.7387543252595156,0.5795454545454546,0.5789473684210527,0.4371584699453552,0.46794871794871795,0.7901785714285714,0.8125,0.6884057971014492,0.7232142857142857,0.9484536082474226,0.59,0.7032967032967034,0.8571428571428571,0.7887323943661971,0.6865671641791045,0.7317073170731707,0.75,0.8518518518518519,0.9166666666666666,0.5882352941176471,0.5,1.0,0.0,0.5,0.0,0.0,0.9672531769305963,0.50231124807396,0.6128755364806867,0.7700631199278629,0.6,0.5460992907801419,0.449438202247191,0.49829351535836175,0.7729257641921398,0.6882352941176471,0.6070287539936102,0.552901023890785,0.7896995708154506,0.4338235294117647,0.5898617511520737,0.7128712871287128,0.48068669527896996,0.4423076923076923,0.5309734513274337,0.48,0.6133333333333333,0.5866666666666667,0.4166666666666667,0.45454545454545453,0.7272727272727273,0.0,0.3333333333333333,0.0,0.0
12,0.9881011403073872,0.7880658436213992,0.6476683937823834,0.8074766355140187,0.6629464285714286,0.5179704016913319,0.4810126582278481,0.5548172757475083,0.7811158798283262,0.612565445026178,0.5906432748538012,0.4098360655737705,0.6444444444444445,0.3693181818181818,0.5636363636363636,0.5462184873949579,0.4418604651162791,0.3381294964028777,0.34782608695652173,0.475,0.38461538461538464,0.5121951219512195,0.48,0.5,0.4666666666666667,0.0,1.0,0.0,1.0,0.9517669531996179,0.447953216374269,0.6208609271523179,0.7474048442906575,0.5625,0.6140350877192983,0.41530054644808745,0.5352564102564102,0.8125,0.8125,0.7318840579710145,0.6696428571428571,0.8969072164948454,0.65,0.6813186813186813,0.7738095238095238,0.8028169014084507,0.7014925373134329,0.7804878048780488,0.7916666666666666,0.7407407407407407,0.875,0.7058823529411765,0.6,0.875,0.0,1.0,0.0,1.0,0.9695937728046704,0.5712155108128263,0.6339814032121724,0.7762803234501348,0.6086065573770492,0.5619266055045872,0.44574780058651026,0.5448613376835236,0.7964989059080962,0.6985074626865672,0.6537216828478964,0.5084745762711864,0.75,0.47101449275362317,0.6169154228855721,0.6403940886699507,0.57,0.4563106796116505,0.48120300751879697,0.59375,0.5063291139240507,0.6461538461538462,0.5714285714285714,0.5454545454545454,0.6086956521739131,0.0,1.0,0.0,1.0
13,0.9895729890764647,0.8106508875739645,0.6510067114093959,0.8238636363636364,0.6616379310344828,0.5375854214123007,0.5465465465465466,0.5858585858585859,0.7875,0.6428571428571429,0.6,0.42196531791907516,0.71875,0.4966887417218543,0.5555555555555556,0.6923076923076923,0.4148148148148148,0.3671875,0.44,0.3448275862068966,0.5111111111111111,0.47619047619047616,0.48148148148148145,0.6,0.4375,0.0,0.5,0.0,0.0,0.9517669531996179,0.4807017543859649,0.6423841059602649,0.7525951557093425,0.5814393939393939,0.5914786967418546,0.4972677595628415,0.5576923076923077,0.84375,0.875,0.8043478260869565,0.6517857142857143,0.9484536082474226,0.75,0.7692307692307693,0.8571428571428571,0.7887323943661971,0.7014925373134329,0.8048780487804879,0.8333333333333334,0.8518518518518519,0.8333333333333334,0.7647058823529411,0.6,0.875,0.0,1.0,0.0,0.0,0.9703018500486855,0.6035242290748899,0.6466666666666666,0.786618444846293,0.6189516129032258,0.5632458233890215,0.5207439198855508,0.5714285714285714,0.8146551724137931,0.7411764705882353,0.6873065015479877,0.512280701754386,0.8177777777777778,0.5976095617529881,0.6451612903225806,0.7659574468085106,0.5436893203883495,0.48205128205128206,0.5689655172413793,0.4878048780487805,0.6388888888888888,0.6060606060606061,0.5909090909090909,0.6,0.5833333333333334,0.0,0.6666666666666666,0.0,0.0
14,0.9895729890764647,0.792910447761194,0.6691176470588235,0.8460076045627376,0.6645569620253164,0.588495575221239,0.5145888594164456,0.6018518518518519,0.7959183673469388,0.6648648648648648,0.6590909090909091,0.5370370370370371,0.7265625,0.49044585987261147,0.5964912280701754,0.6634615384615384,0.4609375,0.37815126050420167,0.4857142857142857,0.4782608695652174,0.5675675675675675,0.5526315789473685,0.4666666666666667,0.5,0.7272727272727273,0.0,1.0,0.0,0.5,0.9517669531996179,0.49707602339181284,0.6026490066225165,0.7698961937716263,0.5965909090909091,0.6666666666666666,0.5300546448087432,0.625,0.8705357142857143,0.8541666666666666,0.8405797101449275,0.7767857142857143,0.9587628865979382,0.77,0.7472527472527473,0.8214285714285714,0.8309859154929577,0.6716417910447762,0.8292682926829268,0.9166666666666666,0.7777777777777778,0.875,0.8235294117647058,0.8,1.0,0.0,0.5,0.0,1.0,0.9703018500486855,0.6110711718188354,0.6341463414634146,0.8061594202898551,0.6287425149700598,0.6251468860164512,0.522207267833109,0.6132075471698113,0.8315565031982942,0.7477203647416414,0.7388535031847133,0.635036496350365,0.8266666666666667,0.5992217898832685,0.6634146341463415,0.7340425531914894,0.592964824120603,0.4838709677419355,0.6126126126126126,0.6285714285714286,0.65625,0.6774193548387096,0.5957446808510638,0.6153846153846154,0.8421052631578947,0.0,0.6666666666666666,0.0,0.6666666666666666
15,0.9912323429128105,0.8534322820037106,0.6968576709796673,0.847036328871893,0.7191235059760956,0.5714285714285714,0.5776566757493188,0.6666666666666666,0.8170212765957446,0.672316384180791,0.6951219512195121,0.5705128205128205,0.7768595041322314,0.5241379310344828,0.6548672566371682,0.6792452830188679,0.45,0.45528455284552843,0.425,0.8571428571428571,0.575,0.6571428571428571,0.7142857142857143,0.42857142857142855,0.6153846153846154,0.25,1.0,0.0,0.3333333333333333,0.9718242597898759,0.5380116959064327,0.6241721854304636,0.7664359861591695,0.6837121212121212,0.681704260651629,0.5792349726775956,0.6410256410256411,0.8571428571428571,0.8263888888888888,0.8260869565217391,0.7946428571428571,0.9690721649484536,0.76,0.8131868131868132,0.8571428571428571,0.8873239436619719,0.835820895522388,0.8292682926829268,1.0,0.8518518518518519,0.9583333333333334,0.8823529411764706,0.6,1.0,0.3333333333333333,1.0,0.0,1.0,0.9814323607427056,0.6599713055954088,0.6585152838427948,0.8047229791099001,0.7009708737864078,0.6217142857142857,0.5784447476125512,0.6535947712418301,0.8366013071895425,0.7414330218068536,0.7549668874172185,0.664179104477612,0.8623853211009175,0.6204081632653061,0.7254901960784313,0.7578947368421053,0.5971563981042654,0.5894736842105263,0.5619834710743802,0.9230769230769231,0.6865671641791045,0.7796610169491526,0.7894736842105263,0.5,0.7619047619047619,0.2857142857142857,1.0,0.0,0.5
16,0.9916502946954814,0.8282097649186256,0.6796610169491526,0.8782771535580525,0.7171314741035857,0.6282973621103117,0.5846994535519126,0.6490683229813664,0.8869565217391304,0.6927374301675978,0.7167630057803468,0.6052631578947368,0.75,0.5345911949685535,0.6915887850467289,0.6991150442477876,0.5217391304347826,0.45045045045045046,0.5138888888888888,0.6764705882352942,0.5609756097560976,0.696969696969697,0.5384615384615384,0.6,0.8,0.2,1.0,0.0,0.0,0.9641833810888252,0.5356725146198831,0.6639072847682119,0.8114186851211073,0.6818181818181818,0.656641604010025,0.5846994535519126,0.6698717948717948,0.9107142857142857,0.8611111111111112,0.8985507246376812,0.8214285714285714,0.9587628865979382,0.85,0.8131868131868132,0.9404761904761905,0.8450704225352113,0.746268656716418,0.9024390243902439,0.9583333333333334,0.8518518518518519,0.9583333333333334,0.8235294117647058,0.9,1.0,0.3333333333333333,1.0,0.0,0.0,0.97772397094431,0.6505681818181818,0.6716917922948074,0.8435251798561151,0.6990291262135923,0.6421568627450981,0.5846994535519126,0.6593059936908517,0.8986784140969163,0.7678018575851393,0.797427652733119,0.696969696969697,0.8416289592760181,0.6563706563706564,0.7474747474747475,0.8020304568527918,0.6451612903225806,0.5617977528089888,0.6548672566371682,0.7931034482758621,0.6764705882352942,0.8070175438596491,0.6511627906976745,0.72,0.8888888888888888,0.25,1.0,0.0,0.0
17,0.9883438562408936,0.8585526315789473,0.7035087719298245,0.8794063079777366,0.7441860465116279,0.6337719298245614,0.6131805157593123,0.6790123456790124,0.8620689655172413,0.7109826589595376,0.7484276729559748,0.6408450704225352,0.7833333333333333,0.6692913385826772,0.7211538461538461,0.7450980392156863,0.5803571428571429,0.5480769230769231,0.59375,0.5945945945945946,0.6388888888888888,0.5882352941176471,0.64,0.42857142857142855,0.875,1.0,0.25,0.0,1.0,0.9718242597898759,0.6105263157894737,0.6639072847682119,0.8200692041522492,0.7272727272727273,0.7243107769423559,0.5846994535519126,0.7051282051282052,0.8928571428571429,0.8541666666666666,0.8623188405797102,0.8125,0.9690721649484536,0.85,0.8241758241758241,0.9047619047619048,0.9154929577464789,0.8507462686567164,0.926829268292683,0.9166666666666666,0.8518518518518519,0.8333333333333334,0.9411764705882353,0.6,0.875,0.6666666666666666,0.5,0.0,1.0,0.9800144473874308,0.7136021872863978,0.6831345826235093,0.8487018800358102,0.735632183908046,0.6760233918128655,0.5986013986013986,0.6918238993710691,0.8771929824561403,0.7760252365930599,0.8013468013468014,0.7165354330708661,0.8663594470046083,0.748898678414097,0.7692307692307693,0.8172043010752689,0.7103825136612022,0.6666666666666666,0.7238095238095238,0.7213114754098361,0.7301587301587301,0.6896551724137931,0.7619047619047619,0.5,0.875,0.8,0.3333333333333333,0.0,1.0
18,0.9895833333333334,0.8752052545155994,0.7252747252747253,0.8927272727272727,0.7676190476190476,0.6729857819905213,0.6282051282051282,0.6985074626865672,0.8995633187772926,0.7142857142857143,0.7294117647058823,0.6506849315068494,0.773109243697479,0.5986394557823129,0.7428571428571429,0.7676767676767676,0.6018518518518519,0.5882352941176471,0.6964285714285714,0.47058823529411764,0.7352941176470589,0.7931034482758621,0.8421052631578947,0.5,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.9527220630372493,0.623391812865497,0.6556291390728477,0.8494809688581315,0.7632575757575758,0.7117794486215538,0.6693989071038251,0.75,0.9196428571428571,0.9027777777777778,0.8985507246376812,0.8482142857142857,0.9484536082474226,0.88,0.8571428571428571,0.9047619047619048,0.9154929577464789,0.8955223880597015,0.9512195121951219,1.0,0.9259259259259259,0.9583333333333334,0.9411764705882353,0.5,1.0,1.0,1.0,0.0,1.0,0.9708029197080292,0.7281420765027322,0.688695652173913,0.8705673758865248,0.7654320987654321,0.6918392204628502,0.6481481481481481,0.723338485316847,0.9094922737306843,0.7975460122699386,0.8051948051948052,0.7364341085271318,0.8518518518518519,0.7125506072874493,0.7959183673469388,0.8306010928961749,0.7262569832402235,0.7100591715976331,0.8041237113402062,0.64,0.819672131147541,0.8679245283018868,0.8888888888888888,0.5,0.8,0.6666666666666666,0.8,0.0,1.0
19,0.9924736578023081,0.8753993610223643,0.7150442477876107,0.8832116788321168,0.7741312741312741,0.6528384279475983,0.6345609065155807,0.6608695652173913,0.8879668049792531,0.8050314465408805,0.7245508982035929,0.7037037037037037,0.7307692307692307,0.6013986013986014,0.801980198019802,0.8144329896907216,0.5818181818181818,0.6082474226804123,0.6065573770491803,0.3684210526315789,0.7297297297297297,0.7931034482758621,0.7142857142857143,0.6666666666666666,0.875,0.75,1.0,0.0,1.0,0.944603629417383,0.6409356725146199,0.6688741721854304,0.8373702422145328,0.759469696969697,0.7493734335839599,0.6120218579234973,0.7307692307692307,0.9553571428571429,0.8888888888888888,0.8768115942028986,0.8482142857142857,0.979381443298969,0.86,0.8901098901098901,0.9404761904761905,0.9014084507042254,0.8805970149253731,0.9024390243902439,0.875,1.0,0.9583333333333334,0.8823529411764706,1.0,0.875,1.0,1.0,0.0,1.0,0.9679471494984095,0.7400405131667792,0.6911890504704876,0.8596802841918295,0.7667304015296367,0.6977829638273045,0.6230876216968011,0.6940639269406392,0.9204301075268817,0.8448844884488449,0.7934426229508197,0.7692307692307693,0.8370044052863436,0.7078189300411523,0.84375,0.8729281767955801,0.7071823204419889,0.7195121951219512,0.7254901960784313,0.5185185185185185,0.84375,0.8679245283018868,0.7894736842105263,0.8,0.875,0.8571428571428571,1.0,0.0,1.0
20,0.9931068439192516,0.8796296296296297,0.7710196779964222,0.8923357664233577,0.7949709864603481,0.6897321428571429,0.6666666666666666,0.7146974063400576,0.9008620689655172,0.7471910112359551,0.832258064516129,0.7368421052631579,0.8407079646017699,0.696,0.7904761904761904,0.7843137254901961,0.6261682242990654,0.6333333333333333,0.6949152542372882,0.45098039215686275,0.7428571428571429,0.696969696969697,0.85,1.0,1.0,1.0,1.0,0.0,1.0,0.9632282712511939,0.6666666666666666,0.7135761589403974,0.8460207612456747,0.7784090909090909,0.7744360902255639,0.6612021857923497,0.7948717948717948,0.9330357142857143,0.9236111111111112,0.9347826086956522,0.875,0.979381443298969,0.87,0.9120879120879121,0.9523809523809523,0.9436619718309859,0.8507462686567164,1.0,0.9583333333333334,0.9629629629629629,0.9583333333333334,1.0,0.9,1.0,1.0,0.5,0.0,1.0,0.9779393939393939,0.7584830339321357,0.7411865864144453,0.8685612788632326,0.7866028708133971,0.7296340023612751,0.663923182441701,0.7526555386949925,0.9166666666666666,0.8260869565217391,0.8805460750853242,0.8,0.9047619047619048,0.7733333333333333,0.8469387755102041,0.8602150537634409,0.7528089887640449,0.7261146496815286,0.82,0.6133333333333333,0.8387096774193549,0.8070175438596491,0.918918918918919,0.9473684210526315,1.0,1.0,0.6666666666666666,0.0,1.0
21,0.9936117936117936,0.8919330289193302,0.7513321492007105,0.9145454545454546,0.7848837209302325,0.7315914489311164,0.6631853785900783,0.7446808510638298,0.8982300884955752,0.7428571428571429,0.8129032258064516,0.7194244604316546,0.7704918032786885,0.7166666666666667,0.8061224489795918,0.6909090909090909,0.5945945945945946,0.6105263157894737,0.5416666666666666,0.6875,0.6923076923076923,0.8846153846153846,0.8,0.9090909090909091,1.0,0.25,0.6666666666666666,0.0,1.0,0.9656160458452722,0.6853801169590643,0.7003311258278145,0.870242214532872,0.7670454545454546,0.7719298245614035,0.6939890710382514,0.7852564102564102,0.90625,0.9027777777777778,0.9130434782608695,0.8928571428571429,0.9690721649484536,0.86,0.8681318681318682,0.9047619047619048,0.9295774647887324,0.8656716417910447,0.9512195121951219,0.9166666666666666,1.0,0.9583333333333334,0.9411764705882353,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.9794139016711068,0.7751322751322751,0.7249357326478149,0.8918439716312057,0.7758620689655172,0.751219512195122,0.678237650200267,0.7644305772230889,0.9022222222222223,0.8150470219435737,0.8600682593856656,0.796812749003984,0.8584474885844748,0.7818181818181819,0.8359788359788359,0.7835051546391752,0.7252747252747253,0.7160493827160493,0.6902654867256637,0.7857142857142857,0.8181818181818182,0.92,0.8648648648648649,0.9523809523809523,1.0,0.2857142857142857,0.8,0.0,1.0
22,0.9936055090998525,0.8916030534351145,0.7773851590106007,0.9119266055045872,0.7980769230769231,0.7208237986270023,0.68,0.7413793103448276,0.902127659574468,0.8253012048192772,0.8523489932885906,0.7410071942446043,0.8558558558558559,0.7099236641221374,0.7798165137614679,0.8041237113402062,0.6320754716981132,0.7471264367816092,0.6129032258064516,0.575,0.7142857142857143,0.8275862068965517,0.85,0.9090909090909091,0.8888888888888888,1.0,1.0,0.0,1.0,0.9646609360076409,0.6830409356725147,0.7284768211920529,0.8598615916955017,0.7859848484848485,0.7894736842105263,0.6967213114754098,0.8269230769230769,0.9464285714285714,0.9513888888888888,0.9202898550724637,0.9196428571428571,0.979381443298969,0.93,0.9340659340659341,0.9285714285714286,0.9436619718309859,0.9701492537313433,0.926829268292683,0.9583333333333334,0.9259259259259259,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9789193118488005,0.7735099337748345,0.7521367521367521,0.8851291184327693,0.7919847328244275,0.7535885167464115,0.6882591093117408,0.7818181818181819,0.9237472766884531,0.8838709677419355,0.8850174216027874,0.8207171314741036,0.9134615384615384,0.8051948051948052,0.85,0.861878453038674,0.7570621468926554,0.8441558441558441,0.7378640776699029,0.71875,0.8064516129032258,0.9056603773584906,0.918918918918919,0.9523809523809523,0.9411764705882353,1.0,1.0,0.0,1.0
23,0.9911417322834646,0.9056047197640118,0.7950530035335689,0.9117647058823529,0.8283018867924529,0.7488479262672811,0.7021276595744681,0.7610619469026548,0.9184549356223176,0.8023255813953488,0.8590604026845637,0.7333333333333333,0.7804878048780488,0.6818181818181818,0.8686868686868687,0.851063829787234,0.6057692307692307,0.7674418604651163,0.7272727272727273,0.6388888888888888,0.8125,0.8275862068965517,0.8947368421052632,0.9,1.0,1.0,1.0,0.0,1.0,0.9617956064947469,0.7181286549707603,0.7450331125827815,0.8581314878892734,0.8314393939393939,0.8145363408521303,0.7213114754098361,0.8269230769230769,0.9553571428571429,0.9583333333333334,0.927536231884058,0.8839285714285714,0.9896907216494846,0.9,0.945054945054945,0.9523809523809523,0.8873239436619719,0.9850746268656716,0.975609756097561,0.9583333333333334,0.9629629629629629,1.0,1.0,0.9,1.0,1.0,1.0,0.0,1.0,0.9762481822588464,0.8010437051532941,0.7692307692307693,0.8841354723707665,0.8298676748582231,0.78031212484994,0.7115902964959568,0.7926267281105991,0.936542669584245,0.8734177215189873,0.89198606271777,0.8016194331983806,0.8727272727272727,0.7758620689655172,0.9052631578947369,0.898876404494382,0.72,0.8627450980392157,0.8333333333333334,0.7666666666666667,0.8813559322033898,0.9056603773584906,0.9444444444444444,0.9,1.0,1.0,1.0,0.0,1.0
24,0.9936831875607386,0.9188811188811189,0.7982905982905983,0.9273049645390071,0.8625498007968128,0.779126213592233,0.7331536388140162,0.7902298850574713,0.9466666666666667,0.8220858895705522,0.8164556962025317,0.7906976744186046,0.8648648648648649,0.784,0.8673469387755102,0.8876404494382022,0.6435643564356436,0.7926829268292683,0.75,0.8571428571428571,0.7352941176470589,0.9230769230769231,0.85,1.0,0.7777777777777778,1.0,1.0,0.0,1.0,0.9765998089780324,0.7684210526315789,0.7731788079470199,0.9048442906574394,0.8200757575757576,0.8045112781954887,0.7431693989071039,0.8814102564102564,0.9508928571428571,0.9305555555555556,0.9347826086956522,0.9107142857142857,0.9896907216494846,0.98,0.9340659340659341,0.9404761904761905,0.9154929577464789,0.9701492537313433,0.9512195121951219,1.0,0.9259259259259259,1.0,1.0,1.0,0.875,1.0,1.0,0.0,1.0,0.9850674373795761,0.8369426751592357,0.7855340622371741,0.9159369527145359,0.8407766990291262,0.7916152897657214,0.7381275440976933,0.8333333333333334,0.9487750556792873,0.8729641693811075,0.8716216216216216,0.8464730290456431,0.9230769230769231,0.8711111111111111,0.8994708994708994,0.9132947976878613,0.7558139534883721,0.87248322147651,0.8387096774193549,0.9230769230769231,0.819672131147541,0.96,0.918918918918919,1.0,0.8235294117647058,1.0,1.0,0.0,1.0
25,0.9941690962099126,0.9189944134078212,0.8159851301115242,0.9245960502692998,0.8612167300380228,0.7393258426966293,0.741424802110818,0.8165680473372781,0.9353448275862069,0.8224852071005917,0.8648648648648649,0.803030303030303,0.8407079646017699,0.8103448275862069,0.8365384615384616,0.8829787234042553,0.6938775510204082,0.8311688311688312,0.7959183673469388,0.96,0.7878787878787878,0.8571428571428571,0.8421052631578947,0.75,1.0,0.75,1.0,0.0,1.0,0.9770773638968482,0.7695906432748538,0.7268211920529801,0.8910034602076125,0.8579545454545454,0.8245614035087719,0.76775956284153,0.8846153846153846,0.96875,0.9652777777777778,0.927536231884058,0.9464285714285714,0.979381443298969,0.94,0.9560439560439561,0.9880952380952381,0.9577464788732394,0.9552238805970149,0.9512195121951219,1.0,0.9629629629629629,1.0,0.9411764705882353,0.9,1.0,1.0,1.0,0.0,1.0,0.9855491329479769,0.8376830044557607,0.7688266199649737,0.9074889867841409,0.8595825426944972,0.7796208530805687,0.7543624161073825,0.8492307692307692,0.9517543859649122,0.8881789137380192,0.8951048951048951,0.8688524590163934,0.9047619047619048,0.8703703703703703,0.8923076923076924,0.9325842696629213,0.8047337278106509,0.8888888888888888,0.8666666666666667,0.9795918367346939,0.8666666666666667,0.9230769230769231,0.8888888888888888,0.8181818181818182,1.0,0.8571428571428571,1.0,0.0,1.0
26,0.9931607230092818,0.9037940379403794,0.821917808219178,0.9320214669051878,0.8566108007448789,0.7612293144208038,0.7945945945945946,0.8539682539682539,0.9375,0.8427672955974843,0.896551724137931,0.8253968253968254,0.8888888888888888,0.7931034482758621,0.8712871287128713,0.8,0.7142857142857143,0.863013698630137,0.7272727272727273,0.5641025641025641,0.84375,0.8214285714285714,0.85,0.8333333333333334,0.5833333333333334,0.75,1.0,0.0,1.0,0.9708691499522445,0.7801169590643274,0.7947019867549668,0.9013840830449827,0.8712121212121212,0.8070175438596491,0.8032786885245902,0.8621794871794872,0.9375,0.9305555555555556,0.9420289855072463,0.9285714285714286,0.9896907216494846,0.92,0.967032967032967,0.9523809523809523,0.9154929577464789,0.9402985074626866,0.975609756097561,0.9166666666666666,1.0,0.9583333333333334,1.0,1.0,0.875,1.0,1.0,0.0,1.0,0.9818884327457136,0.837413684871312,0.8080808080808081,0.9164467897977133,0.863849765258216,0.7834549878345499,0.7989130434782609,0.8580542264752791,0.9375,0.8844884488448845,0.9187279151943463,0.8739495798319328,0.9365853658536586,0.8518518518518519,0.9166666666666666,0.8695652173913043,0.8024691358024691,0.9,0.8333333333333334,0.6984126984126984,0.9152542372881356,0.8846153846153846,0.918918918918919,0.9090909090909091,0.7,0.8571428571428571,1.0,0.0,1.0
27,0.9946236559139785,0.9052069425901201,0.8467023172905526,0.9370503597122302,0.8565815324165029,0.7744874715261959,0.7653333333333333,0.7970149253731343,0.9391304347826087,0.8633540372670807,0.875,0.7923076923076923,0.9142857142857143,0.782608695652174,0.8113207547169812,0.9222222222222223,0.625,0.7619047619047619,0.82,0.96,0.84375,0.96,0.6666666666666666,1.0,0.7,0.5,1.0,0.0,1.0,0.9718242597898759,0.7929824561403509,0.7864238410596026,0.9013840830449827,0.8257575757575758,0.8521303258145363,0.7841530054644809,0.8557692307692307,0.9642857142857143,0.9652777777777778,0.9130434782608695,0.9196428571428571,0.9896907216494846,0.9,0.945054945054945,0.9880952380952381,0.9154929577464789,0.9552238805970149,1.0,1.0,1.0,1.0,0.9411764705882353,0.9,0.875,0.6666666666666666,1.0,0.0,1.0,0.9830917874396136,0.8453865336658354,0.8154506437768241,0.9188712522045855,0.840887174541948,0.8114558472553699,0.7746288798920378,0.8253477588871716,0.9515418502202643,0.9114754098360656,0.8936170212765957,0.8512396694214877,0.9504950495049505,0.8372093023255814,0.8730964467005076,0.9540229885057471,0.7428571428571429,0.847682119205298,0.9010989010989011,0.9795918367346939,0.9152542372881356,0.9795918367346939,0.7804878048780488,0.9473684210526315,0.7777777777777778,0.5714285714285714,1.0,0.0,1.0
28,0.997577519379845,0.9504021447721179,0.8426395939086294,0.9452554744525548,0.8724954462659381,0.8192771084337349,0.8036649214659686,0.8924050632911392,0.9399141630901288,0.8782051282051282,0.9305555555555556,0.8503937007874016,0.9150943396226415,0.8738738738738738,0.9278350515463918,0.9195402298850575,0.7,0.8533333333333334,0.8913043478260869,0.9230769230769231,0.9,0.9230769230769231,0.7619047619047619,1.0,0.8888888888888888,1.0,1.0,0.0,1.0,0.9832855778414518,0.8292397660818713,0.8245033112582781,0.8961937716262975,0.9071969696969697,0.8521303258145363,0.8387978142076503,0.9038461538461539,0.9776785714285714,0.9513888888888888,0.9710144927536232,0.9642857142857143,1.0,0.97,0.989010989010989,0.9523809523809523,0.9859154929577465,0.9552238805970149,1.0,1.0,1.0,1.0,0.9411764705882353,1.0,1.0,1.0,1.0,0.0,1.0,0.9903799903799904,0.8856964397251718,0.8334728033472804,0.9200710479573713,0.8895078922934077,0.8353808353808354,0.820855614973262,0.8980891719745223,0.9584245076586433,0.9133333333333333,0.950354609929078,0.9037656903765691,0.9556650246305419,0.919431279620853,0.9574468085106383,0.935672514619883,0.8187134502923976,0.9014084507042254,0.9425287356321839,0.96,0.9473684210526315,0.96,0.8421052631578947,1.0,0.9411764705882353,1.0,1.0,0.0,1.0
29,0.9946731234866828,0.9333333333333333,0.8411867364746946,0.9353680430879713,0.8905950095969289,0.8289156626506025,0.776595744680851,0.8502994011976048,0.960352422907489,0.845679012345679,0.9375,0.8106060606060606,0.9223300970873787,0.8220338983050848,0.8762886597938144,0.8876404494382022,0.7021276595744681,0.9565217391304348,0.8333333333333334,0.8214285714285714,0.7878787878787878,1.0,0.8888888888888888,0.9090909090909091,0.8888888888888888,0.3333333333333333,1.0,0.0,1.0,0.9808978032473734,0.8350877192982457,0.7980132450331126,0.9013840830449827,0.8787878787878788,0.8621553884711779,0.7978142076502732,0.9102564102564102,0.9732142857142857,0.9513888888888888,0.9782608695652174,0.9553571428571429,0.979381443298969,0.97,0.9340659340659341,0.9404761904761905,0.9295774647887324,0.9850746268656716,0.975609756097561,0.9583333333333334,0.9629629629629629,1.0,0.9411764705882353,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.9877374368838663,0.8814814814814815,0.8190314358538657,0.9180616740088106,0.8846520495710201,0.8452088452088452,0.7870619946091644,0.8792569659442725,0.9667405764966741,0.8954248366013072,0.9574468085106383,0.8770491803278688,0.95,0.8899082568807339,0.9042553191489362,0.9132947976878613,0.8,0.9705882352941176,0.898876404494382,0.8846153846153846,0.8666666666666667,1.0,0.9142857142857143,0.9523809523809523,0.9411764705882353,0.4444444444444444,1.0,0.0,1.0
